ID,Group ID,Question,Grade 1,Grade 2,Column_type,Difference,Authors,Year,Title,Venue,Pages,Publisher,DOI,Link,Type,Common Ground
26,2,P3-Q1,1.0,4.0,Ordinal,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P3-Q10,2.0,5.0,Ordinal,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P3-Q11,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P3-Q12,1.0,2.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P3-Q13,0.0,1.0,Yes/No,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.5
26,2,P3-Q14,0.0,1.0,Yes/No,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.5
26,2,P3-Q15,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P3-Q16,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P3-Q17,0.0,1.0,Yes/No,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.5
26,2,P3-Q18,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P3-Q19,0.0,1.0,Yes/No,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.5
26,2,P3-Q2,1.0,3.0,Ordinal,Moderate,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P3-Q20,2.0,,Ordinal,N/A,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2.0
26,2,P3-Q3,2.0,3.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P3-Q4,1.0,2.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P3-Q5,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P3-Q6,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P3-Q7,2.0,5.0,Ordinal,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P3-Q8,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P3-Q9,2.0,2.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
27,2,P1-Q1,1.0,1.0,Yes/No,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,1.0
27,2,P1-Q10,"['Precision', 'Recall', 'F1-Score']","['Precision', 'Recall', 'F1-Score']",Categorical,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,"['F1-Score', 'Precision', 'Recall']"
27,2,P1-Q2,1.0,2.0,Ordinal,Negligeable,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,2
27,2,P1-Q3,1.0,0.0,Yes/No,Extreme,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,0.5
27,2,P1-Q4,1.0,1.0,Ordinal,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,1
27,2,P1-Q5,0.0,1.0,Yes/No,Extreme,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,0.5
27,2,P1-Q6,['Accuracy'],['None'],Categorical,Moderate,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,['Accuracy']
27,2,P1-Q7,,99.43,Numeric,N/A,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,99.43
27,2,P1-Q8,,5.0,Ordinal,N/A,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,5.0
27,2,P1-Q9,1.0,1.0,Yes/No,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,1.0
27,2,P2-Q1,3.0,4.0,Ordinal,Negligeable,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,4
27,2,P2-Q10,4.0,2.0,Ordinal,Moderate,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,3
27,2,P2-Q11,2.0,3.0,Ordinal,Negligeable,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,2
27,2,P2-Q12,0.0,0.0,Yes/No,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,0.0
27,2,P2-Q13,3.0,5.0,Ordinal,Moderate,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,4
27,2,P2-Q14,2.0,1.0,Ordinal,Negligeable,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,2
27,2,P2-Q2,4.0,4.0,Ordinal,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,4
27,2,P2-Q3,3.0,4.0,Ordinal,Negligeable,Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,4
27,2,P2-Q4,2.0,2.0,Ordinal,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,2
27,2,P2-Q5,5.0,5.0,Ordinal,None (Identical),Shuhana Azmin; A. B. M Alim Al Islam,2020,Network Intrusion Detection System based on Conditional Variational Laplace AutoEncoder %@ 9781450389051,"Proceedings of the 7th International Conference on Networking, Systems and Security",82–88,Association for Computing Machinery,10.1145/3428363.3428371,https://doi-org.proxy.bib.uottawa.ca/10.1145/3428363.3428371,Conference Paper,5
